Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,23,9, 1045 385 443 467 589 66 71 720 845, c v,10
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,1, 66, v,10
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,11,1, 1203, v,9
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,21,8, 1040 217 231 235 421 443 66 720, c,8
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,3,1, 254, v,8
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,28,11, 224 249 290 372 467 615 758 785 798 838 845, d v,7
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,9,2, 235 690, c,7
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj,5,2, 43 448, d,6
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,21,6, 101 30 387 427 465 620, c,6
2maj_5maj_5maj_,False,1,True,False,247,53, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845, 49 50 51 52 53 66 67 68 69 81 82 83 84 85 108 109 110 117 118 119 147 148 149 154 155 156 164 165 166, c d o v,.maj_2.maj_5.maj_5.maj_2.maj,71,21, 101 1104 1190 1239 19 212 224 280 294 300 325 555 589 615 623 690 71 72 791 83 843, c v,5
57_7min7_,False,1,True,False,39,6, 483 490 691 70 834 925, 6 7 8 212 213 214, c,.min7_5.7_7.min7_5.7_7.min7_5.7_7.min7_5.7,16,3, 483 490 70, c,8
57_7min7_,False,1,True,False,39,6, 483 490 691 70 834 925, 6 7 8 212 213 214, c,.min7_5.7_7.min7_5.7_7.min7_5.7,2,1, 925, c,6
57_7min7_,False,1,True,False,39,6, 483 490 691 70 834 925, 6 7 8 212 213 214, c,.min7_5.7_7.min7_5.7,21,4, 483 691 70 834, c,4
5maj_5maj_5maj_9min_,False,1,True,False,17,5, 109 330 546 842 843, 198, c,.min_5.maj_5.maj_5.maj_9.min,17,5, 109 330 546 842 843, c,5
27_5maj_5maj_,False,1,True,False,49,13, 102 1138 1141 1154 1218 1245 296 463 472 477 500 726 914, 17 80 163, c v,.maj_5.maj_2.7_5.maj_5.maj_2.7,24,4, 1154 463 472 477, c,6
27_5maj_5maj_,False,1,True,False,49,13, 102 1138 1141 1154 1218 1245 296 463 472 477 500 726 914, 17 80 163, c v,.7_5.maj_5.maj_2.7_5.maj,13,4, 1218 1245 500 914, v,5
27_5maj_5maj_,False,1,True,False,49,13, 102 1138 1141 1154 1218 1245 296 463 472 477 500 726 914, 17 80 163, c v,.maj_5.maj_2.7_5.maj,12,7, 102 1138 1141 296 463 500 726, v,4
5maj_7maj_7maj_10maj_7maj_,False,1,True,False,48,13, 12 162 187 246 366 484 610 67 699 707 852 948 952, 101 160 174, c v,.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,24,8, 12 162 187 246 366 67 699 952, v,7
5maj_7maj_7maj_10maj_7maj_,False,1,True,False,48,13, 12 162 187 246 366 484 610 67 699 707 852 948 952, 101 160 174, c v,.maj_5.maj_7.maj_7.maj_10.maj_7.maj,11,3, 484 67 948, v,6
5maj_7maj_7maj_10maj_7maj_,False,1,True,False,48,13, 12 162 187 246 366 484 610 67 699 707 852 948 952, 101 160 174, c v,.maj_7.maj_10.maj_7.maj_5.maj_7.maj,13,3, 610 707 852, c,6
0min7_0min9_,False,1,True,False,24,2, 55 670, 215 217 218, t v,.min9_0.min7_0.min9_0.min7,24,2, 55 670, v,4
0maj_0maj6_0maj7_0maj6_,False,1,True,False,35,4, 102 153 390 734, 138, v,.maj_0.maj6_0.maj7_0.maj6,35,4, 102 153 390 734, v,4
07_5maj_27_5maj_,False,1,True,False,20,6, 235 346 429 731 748 793, 20, v,.7_5.maj_0.7_5.maj,20,6, 235 346 429 731 748 793, v,4
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,12,2, 589 621, v,18
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,2,1, 1265, v,15
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj,25,6, 1086 209 317 75 810 889, c,12
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,23,7, 1002 1265 589 621 74 75 810, c v,12
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,18,3, 389 762 886, c v,11
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,3,3, 317 75 810, c v,10
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,10,4, 406 75 762 810, c v,9
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,14,6, 209 300 555 852 889 946, c v,7
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj,42,14, 100 107 1249 1265 271 300 406 50 589 621 71 74 75 762, l v,6
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_7.maj_10.maj_7.maj,32,11, 1034 1177 128 187 206 690 852 886 901 946 948, d l v,5
7maj_7maj_10maj_,False,1,True,False,220,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 36 37 95 96 102 103 104 112 114 116 121 130 131 132 133 134 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj,39,9, 1086 1208 130 53 545 655 675 690 991, o,4
5maj_5maj_7maj_7maj_,False,1,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 70 76 77 78 91 97 98 120, c o,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,13,3, 23 559 798, c,14
5maj_5maj_7maj_7maj_,False,1,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 70 76 77 78 91 97 98 120, c o,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,5,2, 191 23, c,13
5maj_5maj_7maj_7maj_,False,1,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 70 76 77 78 91 97 98 120, c o,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,4,1, 905, c,11
5maj_5maj_7maj_7maj_,False,1,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 70 76 77 78 91 97 98 120, c o,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,10,4, 1228 347 591 798, c,7
5maj_5maj_7maj_7maj_,False,1,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 70 76 77 78 91 97 98 120, c o,.maj_7.maj_5.maj_5.maj_7.maj_7.maj,29,6, 1281 41 555 71 809 941, o,6
0maj_0sus4(b7|9)_,False,1,True,False,18,2, 461 512, 140 141 219 220, v,.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9),6,1, 461, v,16
0maj_0sus4(b7|9)_,False,1,True,False,18,2, 461 512, 140 141 219 220, v,.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9)_0.maj_0.sus4(b7|9),12,2, 461 512, v,8
2min_5sus4_5maj_,False,1,True,False,26,3, 1281 131 309, 200, c,.min_5.sus4_5.maj,26,3, 1281 131 309, c,3
2maj_5maj_2min_3maj_,False,1,True,False,49,4, 1044 258 349 94, 197, c,.min_3.maj_2.maj_5.maj,49,4, 1044 258 349 94, c,4
2sus4(b7|9)_10maj6(9)_,False,1,True,False,38,1, 736, 188, u,.maj6(9)_2.sus4(b7|9),38,1, 736, u,2
77_77_107_,False,1,True,False,15,11, 1125 115 1193 1247 214 289 314 455 510 672 792, 11 12 21, l v,.7_7.7_7.7_10.7_7.7,15,11, 1125 115 1193 1247 214 289 314 455 510 672 792, l v,5
07_5maj_7maj_77_5maj_,False,1,True,False,32,13, 1006 1041 1046 1116 1194 288 472 565 678 748 788 822 875, 19 136 168, v,.maj_0.7_5.maj_7.maj_7.7_5.maj,17,8, 1006 1041 1116 1194 472 678 822 875, v,6
07_5maj_7maj_77_5maj_,False,1,True,False,32,13, 1006 1041 1046 1116 1194 288 472 565 678 748 788 822 875, 19 136 168, v,.7_5.maj_7.maj_7.7_5.maj,4,3, 1116 472 788, v,5
07_5maj_7maj_77_5maj_,False,1,True,False,32,13, 1006 1041 1046 1116 1194 288 472 565 678 748 788 822 875, 19 136 168, v,.maj_7.7_5.maj_0.7_5.maj,11,6, 1046 1116 1194 288 565 748, v,5
2maj_2min7_8maj_,False,1,True,False,9,1, 352, 47 48 61 62 63 208 209, c,.maj_2.min7_8.maj_2.maj_2.min7_8.maj_2.maj_2.min7_8.maj_2.maj,8,1, 352, c,10
2maj_2min7_8maj_,False,1,True,False,9,1, 352, 47 48 61 62 63 208 209, c,.maj_2.maj_2.min7_8.maj_2.maj_2.min7_8.maj_2.maj,1,1, 352, c,8
2min_3maj_7maj_,False,1,True,False,14,3, 1203 397 747, 196, c,.min_3.maj_7.maj_2.min_3.maj,14,3, 1203 397 747, c,5
2maj_10maj_7maj_5maj_7maj_5maj_7maj_5maj_,False,1,True,False,27,5, 139 215 29 561 995, 42, c,.maj_2.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,27,5, 139 215 29 561 995, c,8
Total Loops:,59,Total Abs Licks Count:,142
