Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,12,4, 1104 66 843 845, o v,13
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,5,2, 1208 615, v,12
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,3,3, 148 43 72, c,12
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,2,1, 148, c,11
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,21,8, 1045 385 443 467 589 66 71 720, c v,10
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,1,1, 66, v,10
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,11,1, 1203, v,9
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,22,8, 1040 217 231 235 421 443 66 720, c,8
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,3,1, 254, v,8
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,29,11, 224 249 290 372 467 615 758 785 798 838 845, d v,7
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,8,1, 690, c,7
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj,5,2, 43 448, d,6
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,21,6, 101 30 387 427 465 620, c,6
2maj_5maj_5maj_,False,7,True,False,248,54, 101 1040 1045 1104 1190 1203 1208 1239 148 19 212 217 224 231 235 249 254 280 290 294 30 300 324 325 372 385 387 421 427 43 443 448 465 467 555 589 615 620 623 66 690 71 72 720 729 758 785 791 798 83 838 843 845 973, 43 44 45 46 47 61 62 63 64 76 77 78 79 80 103 104 105 113 114 115 144 145 146 151 152 153 163 164 165, c d o v,.maj_2.maj_5.maj_5.maj_2.maj,73,22, 101 1104 1190 1239 19 212 224 280 294 300 325 555 589 615 623 690 71 72 791 83 843 973, c v,5
57_7min7_,False,7,True,False,65,12, 1127 1174 288 445 483 490 627 691 70 748 834 925, 2 3 4 209 210 211 214, c v,.min7_5.7_7.min7_5.7_7.min7_5.7_7.min7_5.7,30,4, 1174 483 490 70, c,8
57_7min7_,False,7,True,False,65,12, 1127 1174 288 445 483 490 627 691 70 748 834 925, 2 3 4 209 210 211 214, c v,.min7_5.7_7.min7_5.7_7.min7_5.7,2,1, 925, c,6
57_7min7_,False,7,True,False,65,12, 1127 1174 288 445 483 490 627 691 70 748 834 925, 2 3 4 209 210 211 214, c v,.min7_5.7_7.min7_5.7,30,9, 1127 1174 288 445 483 627 691 70 834, c v,4
57_7min7_,False,7,True,False,65,12, 1127 1174 288 445 483 490 627 691 70 748 834 925, 2 3 4 209 210 211 214, c v,.7_7.min7_5.7,3,1, 748, c,3
0maj_7maj_5maj_0sus_,False,7,True,False,44,7, 1234 182 229 234 354 461 68, 121 161, p v,.maj_5.maj_0.sus_0.maj,44,7, 1234 182 229 234 354 461 68, p v,4
3maj_9min7_,False,7,True,False,19,2, 390 670, 124, v,.maj_9.min7_3.maj_9.min7,19,2, 390 670, v,4
0maj_0sus_,False,7,True,False,118,28, 1012 1048 1066 1076 1188 1234 1256 182 207 231 234 265 348 421 461 469 507 512 555 651 668 706 711 747 775 822 913 973, 110 118 122 136 137 221 223 224, c l p u v,.maj_0.sus_0.maj_0.sus_0.maj_0.sus_0.maj_0.sus_0.maj_0.sus_0.maj_0.sus_0.maj_0.sus_0.maj_0.sus,5,1, 461, v,16
0maj_0sus_,False,7,True,False,118,28, 1012 1048 1066 1076 1188 1234 1256 182 207 231 234 265 348 421 461 469 507 512 555 651 668 706 711 747 775 822 913 973, 110 118 122 136 137 221 223 224, c l p u v,.sus_0.maj_0.sus_0.maj,59,11, 1012 1048 1066 182 348 461 469 507 512 651 973, c v,4
0maj_0sus_,False,7,True,False,118,28, 1012 1048 1066 1076 1188 1234 1256 182 207 231 234 265 348 421 461 469 507 512 555 651 668 706 711 747 775 822 913 973, 110 118 122 136 137 221 223 224, c l p u v,.maj_0.sus_0.maj,54,21, 1066 1076 1188 1234 1256 182 207 231 234 265 421 461 507 555 668 706 711 747 775 822 913, l p u v,3
5maj_5maj_5maj_9min_,False,7,True,False,17,5, 109 330 546 842 843, 195, c,.min_5.maj_5.maj_5.maj_9.min,17,5, 109 330 546 842 843, c,5
27_5maj_5maj_,False,7,True,False,49,13, 102 1138 1141 1154 1218 1245 296 463 472 477 500 726 914, 13 75 162, c v,.maj_5.maj_2.7_5.maj_5.maj_2.7,24,4, 1154 463 472 477, c,6
27_5maj_5maj_,False,7,True,False,49,13, 102 1138 1141 1154 1218 1245 296 463 472 477 500 726 914, 13 75 162, c v,.7_5.maj_5.maj_2.7_5.maj,14,5, 1138 1218 1245 500 914, v,5
27_5maj_5maj_,False,7,True,False,49,13, 102 1138 1141 1154 1218 1245 296 463 472 477 500 726 914, 13 75 162, c v,.maj_5.maj_2.7_5.maj,11,6, 102 1141 296 463 500 726, v,4
5maj_7maj_7maj_10maj_7maj_,False,7,True,False,50,14, 12 162 187 246 366 484 610 67 699 707 852 889 948 952, 96 158 174, c v,.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,24,8, 12 162 187 246 366 67 699 952, v,7
5maj_7maj_7maj_10maj_7maj_,False,7,True,False,50,14, 12 162 187 246 366 484 610 67 699 707 852 889 948 952, 96 158 174, c v,.maj_5.maj_7.maj_7.maj_10.maj_7.maj,13,4, 484 67 889 948, v,6
5maj_7maj_7maj_10maj_7maj_,False,7,True,False,50,14, 12 162 187 246 366 484 610 67 699 707 852 889 948 952, 96 158 174, c v,.maj_7.maj_10.maj_7.maj_5.maj_7.maj,13,3, 610 707 852, c,6
0maj_0maj6_0maj7_0maj6_,False,7,True,False,35,4, 102 153 390 734, 135, v,.maj_0.maj6_0.maj7_0.maj6,35,4, 102 153 390 734, v,4
0maj_0sus_0maj_7maj_5sus_,False,7,True,False,21,5, 469 507 518 813 894, 167, v,.maj_5.sus_0.maj_0.sus_0.maj,21,5, 469 507 518 813 894, v,5
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,12,2, 589 621, v,18
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,2,1, 1265, v,15
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj,25,6, 1086 209 317 75 810 889, c,12
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,29,8, 1002 107 1265 589 621 74 75 810, c v,12
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,20,3, 389 762 886, c v,11
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,3,3, 317 75 810, c v,10
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,13,5, 107 406 75 762 810, c v,9
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,1,1, 886, c v,8
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj_7.maj_10.maj_7.maj,14,6, 209 300 555 852 889 946, c v,7
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_10.maj_7.maj_7.maj_10.maj_7.maj,39,13, 100 1249 1265 271 300 406 50 589 621 71 74 75 762, l v,6
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_7.maj_10.maj_7.maj,32,11, 1034 1177 128 187 206 690 852 886 901 946 948, d l v,5
7maj_7maj_10maj_,False,7,True,False,231,40, 100 1002 1034 107 1086 1177 1208 1249 1265 128 130 187 206 209 271 300 317 389 406 50 53 545 555 589 621 655 675 690 71 74 75 762 810 852 886 889 901 946 948 991, 30 31 90 91 97 98 99 107 109 112 117 128 129 130 131 132 177 178 179 180 181 183 184 185 186, c d l o v,.maj_7.maj_10.maj_7.maj,41,10, 107 1086 1208 130 53 545 655 675 690 991, o,4
5maj_5maj_7maj_7maj_,False,7,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 65 71 72 73 86 92 93 116, c o,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,13,3, 23 559 798, c,14
5maj_5maj_7maj_7maj_,False,7,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 65 71 72 73 86 92 93 116, c o,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,5,2, 191 23, c,13
5maj_5maj_7maj_7maj_,False,7,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 65 71 72 73 86 92 93 116, c o,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,4,1, 905, c,11
5maj_5maj_7maj_7maj_,False,7,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 65 71 72 73 86 92 93 116, c o,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,10,4, 1228 347 591 798, c,7
5maj_5maj_7maj_7maj_,False,7,True,False,61,14, 1228 1281 191 23 347 41 555 559 591 71 798 809 905 941, 65 71 72 73 86 92 93 116, c o,.maj_7.maj_5.maj_5.maj_7.maj_7.maj,29,6, 1281 41 555 71 809 941, o,6
2min7_10maj7_,False,7,True,False,31,3, 511 528 984, 213, v,.min7_10.maj7_2.min7,31,3, 511 528 984, v,3
77_77_107_,False,7,True,False,15,11, 1125 115 1193 1247 214 289 314 455 510 672 792, 7 8 16, l v,.7_7.7_7.7_10.7_7.7,15,11, 1125 115 1193 1247 214 289 314 455 510 672 792, l v,5
2sus_5maj_5maj_,False,7,True,False,33,5, 1033 1188 1200 1218 46, 58 222, c,.maj_2.sus_5.maj_5.maj_2.sus_5.maj,33,5, 1033 1188 1200 1218 46, c,6
5maj_5maj_7maj_5maj_7maj_7maj_,False,7,True,False,43,14, 1018 1066 1100 1117 123 130 133 183 212 619 678 807 845 973, 154, v,.maj_5.maj_5.maj_7.maj_5.maj_7.maj,43,14, 1018 1066 1100 1117 123 130 133 183 212 619 678 807 845 973, v,6
2maj_2min7_8maj_,False,7,True,False,21,2, 352 608, 41 42 55 56 57 205 206 212, c l,.maj_2.min7_8.maj_2.maj_2.min7_8.maj_2.maj_2.min7_8.maj_2.maj,8,1, 352, c,10
2maj_2min7_8maj_,False,7,True,False,21,2, 352 608, 41 42 55 56 57 205 206 212, c l,.maj_2.maj_2.min7_8.maj_2.maj_2.min7_8.maj_2.maj,1,1, 352, c,8
2maj_2min7_8maj_,False,7,True,False,21,2, 352 608, 41 42 55 56 57 205 206 212, c l,.min7_8.maj_2.maj,12,2, 352 608, l,3
2min_3maj_7maj_,False,7,True,False,14,3, 1203 397 747, 194, c,.min_3.maj_7.maj_2.min_3.maj,14,3, 1203 397 747, c,5
2maj_10maj_7maj_5maj_7maj_5maj_7maj_5maj_,False,7,True,False,27,5, 139 215 29 561 995, 36, c,.maj_2.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,27,5, 139 215 29 561 995, c,8
Total Loops:,55,Total Abs Licks Count:,149
