Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
2maj_3maj_7maj_,False,0,True,False,17,4, 114 1246 370 567, 44 76, c,.maj_3.maj_7.maj_2.maj_3.maj_7.maj,14,3, 114 1246 370, c,6
2maj_3maj_7maj_,False,0,True,False,17,4, 114 1246 370 567, 44 76, c,.maj_7.maj_2.maj_3.maj_7.maj,3,1, 567, c,5
2maj_10maj_7maj_7maj_10maj_7maj_9min_8maj_,False,0,True,False,12,1, 705, 88, c,.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj,12,1, 705, c,8
2maj_10maj_7maj_5maj_7maj_5maj_7maj_5maj_,False,0,True,False,28,6, 1134 139 215 29 561 995, 23, c,.maj_2.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,28,6, 1134 139 215 29 561 995, c,8
2maj_5maj_5maj_2maj_5maj_5maj_2maj_5maj_5maj_,False,0,True,False,12,5, 1040 385 465 620 66, 149, c,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,12,5, 1040 385 465 620 66, c,9
0maj_5maj_7maj_5maj_7maj_,False,0,True,False,28,9, 1113 1135 1142 1212 139 183 358 662 965, 96, v,.maj_7.maj_0.maj_5.maj_7.maj,28,9, 1113 1135 1142 1212 139 183 358 662 965, v,5
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj,26,4, 1289 150 81 821, c,11
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj,5,2, 794 821, c,10
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,6,1, 198, c,10
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,6,3, 1142 183 821, c,9
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,3,2, 794 821, c,9
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,8,3, 300 385 6, v,8
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,9,4, 1031 1289 150 834, c v,7
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_2.maj_5.maj_7.maj_10.maj_2.maj,14,5, 1142 258 349 6 656, c v,6
2maj_5maj_7maj_10maj_,False,0,True,False,109,18, 1031 1142 1289 150 183 198 21 258 300 349 385 464 6 656 794 81 821 834, 13 14 32 33 54 55 94 95 135 152 215, c v,.maj_5.maj_7.maj_10.maj_2.maj,32,6, 150 21 464 656 81 821, c,5
3maj_9min_,False,0,True,False,25,9, 1020 112 1270 1292 228 250 404 818 920, 7 8 237 242, c d,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,8,3, 1020 112 920, c,12
3maj_9min_,False,0,True,False,25,9, 1020 112 1270 1292 228 250 404 818 920, 7 8 237 242, c d,.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,1,1, 818, c,11
3maj_9min_,False,0,True,False,25,9, 1020 112 1270 1292 228 250 404 818 920, 7 8 237 242, c d,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,2,2, 1020 112, c,10
3maj_9min_,False,0,True,False,25,9, 1020 112 1270 1292 228 250 404 818 920, 7 8 237 242, c d,.min_3.maj_9.min_3.maj_9.min,14,5, 1270 1292 228 250 404, d,5
5maj_5maj_9maj_5min_,False,0,True,False,25,4, 1138 1188 691 789, 63, c,.maj_5.maj_9.maj_5.min_5.maj,25,4, 1138 1188 691 789, c,5
5maj_7maj_7maj_10maj_7maj_,False,0,True,False,121,32, 1125 1134 115 1193 12 1247 1287 162 187 214 246 289 314 322 366 383 425 455 484 518 577 610 67 672 699 707 773 792 852 900 948 952, 62 81 90 113 178 179 200 201 210, c l v,.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj,20,9, 1125 115 1193 12 187 314 425 773 792, v,9
5maj_7maj_7maj_10maj_7maj_,False,0,True,False,121,32, 1125 1134 115 1193 12 1247 1287 162 187 214 246 289 314 322 366 383 425 455 484 518 577 610 67 672 699 707 773 792 852 900 948 952, 62 81 90 113 178 179 200 201 210, c l v,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_7.maj,3,2, 1193 67, v,8
5maj_7maj_7maj_10maj_7maj_,False,0,True,False,121,32, 1125 1134 115 1193 12 1247 1287 162 187 214 246 289 314 322 366 383 425 455 484 518 577 610 67 672 699 707 773 792 852 900 948 952, 62 81 90 113 178 179 200 201 210, c l v,.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj,7,5, 1193 1247 577 672 948, c,8
5maj_7maj_7maj_10maj_7maj_,False,0,True,False,121,32, 1125 1134 115 1193 12 1247 1287 162 187 214 246 289 314 322 366 383 425 455 484 518 577 610 67 672 699 707 773 792 852 900 948 952, 62 81 90 113 178 179 200 201 210, c l v,.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj,19,8, 1125 115 162 246 366 699 900 952, v,7
5maj_7maj_7maj_10maj_7maj_,False,0,True,False,121,32, 1125 1134 115 1193 12 1247 1287 162 187 214 246 289 314 322 366 383 425 455 484 518 577 610 67 672 699 707 773 792 852 900 948 952, 62 81 90 113 178 179 200 201 210, c l v,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj,8,3, 322 707 852, c,7
5maj_7maj_7maj_10maj_7maj_,False,0,True,False,121,32, 1125 1134 115 1193 12 1247 1287 162 187 214 246 289 314 322 366 383 425 455 484 518 577 610 67 672 699 707 773 792 852 900 948 952, 62 81 90 113 178 179 200 201 210, c l v,.maj_5.maj_7.maj_7.maj_10.maj_7.maj,53,18, 1134 115 1193 1247 1287 214 289 314 383 425 455 484 577 67 672 773 792 948, l v,6
5maj_7maj_7maj_10maj_7maj_,False,0,True,False,121,32, 1125 1134 115 1193 12 1247 1287 162 187 214 246 289 314 322 366 383 425 455 484 518 577 610 67 672 699 707 773 792 852 900 948 952, 62 81 90 113 178 179 200 201 210, c l v,.maj_7.maj_10.maj_7.maj_5.maj_7.maj,11,2, 518 610, c,6
5maj_5maj_9min_5min_,False,0,True,False,47,11, 1161 1245 127 218 315 484 728 831 834 926 986, 10 66 183 238 240 257, c v,.maj_9.min_5.min_5.maj_5.maj_9.min_5.min_5.maj_5.maj,34,5, 315 728 834 926 986, c,9
5maj_5maj_9min_5min_,False,0,True,False,47,11, 1161 1245 127 218 315 484 728 831 834 926 986, 10 66 183 238 240 257, c v,.min_5.min_5.maj_5.maj_9.min_5.min_5.maj_5.maj,1,1, 315, c,8
5maj_5maj_9min_5min_,False,0,True,False,47,11, 1161 1245 127 218 315 484 728 831 834 926 986, 10 66 183 238 240 257, c v,.min_5.maj_5.maj_9.min_5.min_5.maj_5.maj,7,4, 1161 218 484 831, c v,7
5maj_5maj_9min_5min_,False,0,True,False,47,11, 1161 1245 127 218 315 484 728 831 834 926 986, 10 66 183 238 240 257, c v,.maj_5.maj_9.min_5.min_5.maj_5.maj,5,2, 1245 127, c v,6
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,True,False,31,11, 1024 1110 1116 149 452 457 678 787 809 889 941, 171 176 177 207 208, v,.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj,16,6, 1024 1110 149 452 678 941, v,12
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,True,False,31,11, 1024 1110 1116 149 452 457 678 787 809 889 941, 171 176 177 207 208, v,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj,9,6, 1116 149 457 678 787 809, v,11
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,True,False,31,11, 1024 1110 1116 149 452 457 678 787 809 889 941, 171 176 177 207 208, v,.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj,5,3, 457 787 889, v,10
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,True,False,31,11, 1024 1110 1116 149 452 457 678 787 809 889 941, 171 176 177 207 208, v,.maj_7.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj,1,1, 809, v,9
2maj_5maj_9min_8maj_,False,0,True,False,151,38, 1046 1063 1094 112 119 120 1210 1228 1232 1270 145 157 169 19 250 253 267 278 355 371 401 434 484 511 54 543 549 568 571 572 587 598 620 623 67 749 914 992, 1 11 34 64 131 153 180 181 234 250, c i v,.maj_5.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj_5.maj,7,3, 355 54 620, v,10
2maj_5maj_9min_8maj_,False,0,True,False,151,38, 1046 1063 1094 112 119 120 1210 1228 1232 1270 145 157 169 19 250 253 267 278 355 371 401 434 484 511 54 543 549 568 571 572 587 598 620 623 67 749 914 992, 1 11 34 64 131 153 180 181 234 250, c i v,.maj_9.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,53,15, 1046 1094 119 120 1228 145 169 253 355 54 549 568 571 598 749, c v,8
2maj_5maj_9min_8maj_,False,0,True,False,151,38, 1046 1063 1094 112 119 120 1210 1228 1232 1270 145 157 169 19 250 253 267 278 355 371 401 434 484 511 54 543 549 568 571 572 587 598 620 623 67 749 914 992, 1 11 34 64 131 153 180 181 234 250, c i v,.min_8.maj_2.maj_5.maj_9.min_8.maj_2.maj,5,2, 1270 54, c v,7
2maj_5maj_9min_8maj_,False,0,True,False,151,38, 1046 1063 1094 112 119 120 1210 1228 1232 1270 145 157 169 19 250 253 267 278 355 371 401 434 484 511 54 543 549 568 571 572 587 598 620 623 67 749 914 992, 1 11 34 64 131 153 180 181 234 250, c i v,.maj_2.maj_5.maj_9.min_8.maj_2.maj,21,7, 1094 19 401 511 571 914 992, c v,6
2maj_5maj_9min_8maj_,False,0,True,False,151,38, 1046 1063 1094 112 119 120 1210 1228 1232 1270 145 157 169 19 250 253 267 278 355 371 401 434 484 511 54 543 549 568 571 572 587 598 620 623 67 749 914 992, 1 11 34 64 131 153 180 181 234 250, c i v,.maj_5.maj_9.min_8.maj_2.maj,34,12, 1094 120 1232 157 250 267 278 484 543 572 587 623, c v,5
2maj_5maj_9min_8maj_,False,0,True,False,151,38, 1046 1063 1094 112 119 120 1210 1228 1232 1270 145 157 169 19 250 253 267 278 355 371 401 434 484 511 54 543 549 568 571 572 587 598 620 623 67 749 914 992, 1 11 34 64 131 153 180 181 234 250, c i v,.maj_9.min_8.maj_2.maj,31,10, 1063 112 1210 1232 267 371 434 623 67 749, i,4
5mct_7mct_,False,0,True,False,20,3, 1106 594 777, 220, c,.mct_5.mct_7.mct_5.mct,20,3, 1106 594 777, c,4
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,4,2, 1143 448, c,19
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,5,3, 235 43 72, c,18
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,1,1, 148, c,17
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,6,4, 1208 290 729 798, o,15
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,10,3, 1104 843 845, o v,13
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,27,9, 1143 1154 1208 443 448 463 467 589 615, c v,12
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,3,3, 148 43 72, c v,11
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,4,2, 467 71, v,10
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,2,1, 148, c v,10
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,13,3, 1203 224 235, v,9
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,2,2, 443 720, c,9
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,4,2, 1154 254, v,8
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,9,5, 1143 217 421 472 720, c,8
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj_5.maj,30,11, 1072 1154 249 290 427 467 615 726 798 838 845, d v,7
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_5.maj_2.maj_5.maj_5.maj_2.maj,8,1, 690, c,7
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_2.maj_5.maj_5.maj_2.maj_5.maj,10,3, 325 43 448, d,6
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj_2.maj,6,4, 101 30 324 443, c,6
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_2.maj_5.maj_5.maj,10,4, 1043 23 293 689, p,5
2maj_5maj_5maj_,False,0,True,False,168,48, 101 1043 1072 1104 1143 1154 1161 1190 1203 1208 1248 148 217 222 224 23 235 249 254 290 293 30 324 325 410 421 427 43 443 448 463 467 472 589 615 689 690 71 72 720 726 729 779 788 798 838 843 845, 6 28 29 30 31 48 49 50 51 52 68 69 70 71 72 99 100 101 117 118 119 125 150 151 165 166 167 187 188 189, b c d o p v,.maj_5.maj_5.maj_2.maj_5.maj,14,8, 1161 1190 1248 222 235 410 779 788, b d,5
5maj_11min_10min_10maj_,False,0,True,False,55,7, 1177 1218 1221 1257 637 973 993, 67, c,.maj_5.maj_11.min_10.min,55,7, 1177 1218 1221 1257 637 973 993, c,4
0maj_10min_2mct_,False,0,True,False,22,5, 325 326 445 476 651, 255, v,.min_2.mct_0.maj,22,5, 325 326 445 476 651, v,3
5maj_7maj_5maj_7maj_,False,0,True,False,164,16, 1018 1066 1139 183 246 330 391 403 417 452 501 591 674 752 818 830, 107, v,.maj_7.maj_5.maj_7.maj,164,16, 1018 1066 1139 183 246 330 391 403 417 452 501 591 674 752 818 830, v,4
2maj_10maj_7maj_7maj_5maj_9min_8maj_,False,0,True,False,3,1, 992, 12, c,.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj,3,1, 992, c,7
5maj_5maj_5maj_9min_,False,0,True,False,39,9, 109 1220 224 296 380 546 777 827 843, 9 65 182, c v,.maj_5.maj_9.min_5.maj_5.maj_5.maj_9.min_5.maj,24,5, 1220 380 546 827 843, c,8
5maj_5maj_5maj_9min_,False,0,True,False,39,9, 109 1220 224 296 380 546 777 827 843, 9 65 182, c v,.maj_9.min_5.maj_5.maj_5.maj_9.min_5.maj,3,1, 109, c,7
5maj_5maj_5maj_9min_,False,0,True,False,39,9, 109 1220 224 296 380 546 777 827 843, 9 65 182, c v,.maj_5.maj_9.min_5.maj_5.maj_5.maj_9.min,12,3, 224 296 777, v,7
2maj_7maj_3maj_,False,0,True,False,50,9, 1062 290 414 476 625 688 699 824 841, 20 21 45 46 77 143 162 194, c v,.maj_3.maj_2.maj_7.maj_3.maj_2.maj_7.maj_3.maj_2.maj,30,5, 1062 476 625 699 824, c,9
2maj_7maj_3maj_,False,0,True,False,50,9, 1062 290 414 476 625 688 699 824 841, 20 21 45 46 77 143 162 194, c v,.maj_2.maj_7.maj_3.maj_2.maj_7.maj_3.maj_2.maj,5,2, 1062 414, c,8
2maj_7maj_3maj_,False,0,True,False,50,9, 1062 290 414 476 625 688 699 824 841, 20 21 45 46 77 143 162 194, c v,.maj_3.maj_2.maj_7.maj_3.maj_2.maj_7.maj,9,3, 625 688 841, v,7
2maj_7maj_3maj_,False,0,True,False,50,9, 1062 290 414 476 625 688 699 824 841, 20 21 45 46 77 143 162 194, c v,.maj_3.maj_2.maj_7.maj_3.maj_2.maj,2,2, 1062 476, c,6
2maj_7maj_3maj_,False,0,True,False,50,9, 1062 290 414 476 625 688 699 824 841, 20 21 45 46 77 143 162 194, c v,.maj_7.maj_3.maj_2.maj_7.maj,4,1, 290, v,5
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,True,False,32,7, 10 1135 187 518 560 707 995, 16, c,.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,32,7, 10 1135 187 518 560 707 995, c,7
0min_7maj_5maj_,False,0,True,False,38,8, 1048 109 1190 240 303 734 746 793, 186, v,.maj_5.maj_0.min_7.maj,38,8, 1048 109 1190 240 303 734 746 793, v,4
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,13,3, 23 559 798, c,14
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,5,2, 191 23, c,13
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,4,1, 905, c,11
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,16,6, 1072 472 788 802 875 915, v,9
5maj_5maj_7maj_7maj_,False,0,True,False,122,38, 1006 1054 1072 1107 1141 1228 126 130 149 167 185 19 191 23 347 399 451 452 472 545 559 570 59 591 638 68 71 731 788 798 802 83 853 864 875 905 915 941, 53 59 60 61 79 84 85 86 87 170 175 206, c v,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,6,3, 1141 638 875, c v,8
