Abstract Loop,keyMode,triadMode,formMode,beatMode,Loop Total,Loop Total Songs,Loop Song IDs,Loop ProgIDs,Loop Forms,Abstract Lick,Lick Total,Lick Total Songs,Lick Song IDs,Lick Forms,Lick Length
5maj_5maj_9min_5min_,False,0,False,False,48,12, 1037 1046 1161 127 218 315 484 728 831 834 926 986, 17 141 142 270 274, b c cd d i iv l o od s v,.maj_5.maj_9.min_5.min_5.maj_5.maj,7,4, 1037 127 218 728, b c cd d i iv l o od s v,6
5maj_5maj_7maj_7maj_10maj_7maj_7maj_,False,0,False,False,35,20, 1134 1135 1193 1208 1228 1247 1287 19 214 289 314 322 425 455 484 545 67 773 792 889, 99 173, c d h l p t v vl vt,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_10.maj_7.maj,20,12, 1134 1135 1193 1228 1287 19 214 289 425 455 545 889, c h l v vl,8
5maj_5maj_7maj_7maj_10maj_7maj_7maj_,False,0,False,False,35,20, 1134 1135 1193 1208 1228 1247 1287 19 214 289 314 322 425 455 484 545 67 773 792 889, 99 173, c d h l p t v vl vt,.maj_5.maj_5.maj_7.maj_7.maj_10.maj_7.maj,15,9, 1134 1208 1247 314 322 484 67 773 792, c d h l p t v vl vt,7
7maj_9min_8maj_,False,0,False,False,7,2, 188 698, 18 240, l tv v,.maj_9.min_8.maj_7.maj_9.min_8.maj_7.maj_9.min,6,2, 188 698, l tv v,8
7maj_9min_8maj_,False,0,False,False,7,2, 188 698, 18 240, l tv v,.min_8.maj_7.maj_9.min_8.maj_7.maj_9.min,1,1, 188, l tv v,7
5maj_11min_10min_10maj_,False,0,False,False,15,2, 1257 993, 247, c d i o,.min_10.maj_5.maj_11.min_10.min_10.maj,15,2, 1257 993, c d i o,6
2maj_10maj_7maj_5maj_,False,0,False,False,43,10, 1119 1171 127 238 256 29 310 339 366 83, 166, b c d i l o s tb v,.maj_7.maj_5.maj_2.maj_10.maj_7.maj_5.maj,43,10, 1119 1171 127 238 256 29 310 339 366 83, b c d i l o s tb v,7
2maj_5min_5maj_7min_5maj_,False,0,False,False,23,9, 1032 1085 33 364 483 490 658 691 981, 155, c i l o s t u v,.maj_5.min_5.maj_7.min_5.maj,23,9, 1032 1085 33 364 483 490 658 691 981, c i l o s t u v,5
2min_5min_5maj_,False,0,False,False,16,4, 1234 1258 1270 978, 272, c d i l o s u v,.min_5.maj_2.min_5.min_5.maj,16,4, 1234 1258 1270 978, c d i l o s u v,5
5maj_5maj_7maj_5maj_7maj_7maj_,False,0,False,False,13,6, 1066 1149 347 39 606 731, 125 169 200, bv c cv d l s u v,.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj_5.maj_7.maj_7.maj_5.maj,10,4, 1066 347 606 731, bv c d s u v,11
5maj_5maj_7maj_5maj_7maj_7maj_,False,0,False,False,13,6, 1066 1149 347 39 606 731, 125 169 200, bv c cv d l s u v,.maj_7.maj_5.maj_5.maj_7.maj_5.maj_7.maj_7.maj_5.maj,3,3, 1149 347 39, bv c cv d l s u v,9
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,False,False,27,14, 10 1102 1119 115 1193 162 187 268 425 533 560 707 94 965, 33 122 131 184 194 215, b c cr d i l o p pc s u v vc,.maj_5.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,8,2, 187 560, b c d l,13
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,False,False,27,14, 10 1102 1119 115 1193 162 187 268 425 533 560 707 94 965, 33 122 131 184 194 215, b c cr d i l o p pc s u v vc,.maj_7.maj_5.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,2,2, 115 560, b c d l v,12
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,False,False,27,14, 10 1102 1119 115 1193 162 187 268 425 533 560 707 94 965, 33 122 131 184 194 215, b c cr d i l o p pc s u v vc,.maj_7.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj_7.maj,3,2, 268 707, b c cr d l p pc v,10
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,False,False,27,14, 10 1102 1119 115 1193 162 187 268 425 533 560 707 94 965, 33 122 131 184 194 215, b c cr d i l o p pc s u v vc,.maj_7.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,4,3, 1119 162 425, b c d i l o p s u v vc,8
5maj_7maj_5maj_7maj_7maj_10maj_7maj_,False,0,False,False,27,14, 10 1102 1119 115 1193 162 187 268 425 533 560 707 94 965, 33 122 131 184 194 215, b c cr d i l o p pc s u v vc,.maj_10.maj_7.maj_5.maj_7.maj_5.maj_7.maj,10,7, 10 1102 1193 533 560 94 965, b c d i l o p s u v vc,7
5maj_9min_8maj_9min_5mct_,False,0,False,False,7,2, 265 309, 16 19 20 233 241 242 273, c d o,.maj_9.min_8.maj_9.min_5.mct_5.maj_9.min_8.maj_9.min_5.mct_5.maj_9.min,5,1, 309, c d o,12
5maj_9min_8maj_9min_5mct_,False,0,False,False,7,2, 265 309, 16 19 20 233 241 242 273, c d o,.maj_9.min_5.mct_5.maj_9.min_8.maj_9.min_5.mct_5.maj_9.min,1,1, 309, c d o,10
5maj_9min_8maj_9min_5mct_,False,0,False,False,7,2, 265 309, 16 19 20 233 241 242 273, c d o,.min_8.maj_9.min_5.mct_5.maj_9.min,1,1, 265, c d o,6
0maj_10maj_7maj_7mct_,False,0,False,False,16,7, 1085 1146 1249 268 74 748 803, 207 221, c i o p v,.maj_7.maj_7.mct_0.maj_10.maj_7.maj,14,6, 1085 1146 268 74 748 803, c i o p v,6
0maj_10maj_7maj_7mct_,False,0,False,False,16,7, 1085 1146 1249 268 74 748 803, 207 221, c i o p v,.maj_7.mct_0.maj_10.maj_7.maj,2,1, 1249, c i o p v,5
5maj_7maj_5maj_7maj_10maj_7maj_5maj_7maj_7maj_,False,0,False,False,17,3, 1039 610 995, 117, c i o p u v,.maj_5.maj_7.maj_5.maj_7.maj_10.maj_7.maj_5.maj_7.maj,17,3, 1039 610 995, c i o p u v,9
5maj_7maj_10maj_7maj_7maj_,False,0,False,False,5,3, 15 259 943, 110, c d i l o u v,.maj_5.maj_7.maj_10.maj_7.maj_7.maj_5.maj_7.maj,5,3, 15 259 943, c d i l o u v,8
2min_10maj_5maj_7maj_,False,0,False,False,18,6, 1188 1228 124 479 627 947, 72, b c co cu d o v,.maj_2.min_10.maj_5.maj_7.maj_2.min_10.maj,18,6, 1188 1228 124 479 627 947, b c co cu d o v,7
2min_5min_5min_,False,0,False,False,49,6, 1003 170 21 476 482 631, 279, c cd co cu d i iv u uc uv v,.min_5.min_2.min_5.min_5.min,49,6, 1003 170 21 476 482 631, c cd co cu d i iv u uc uv v,5
2maj_5maj_10maj_7maj_5maj_7maj_,False,0,False,False,11,5, 312 625 707 968 969, 175, b c cs d l v,.maj_7.maj_5.maj_7.maj_2.maj_5.maj,11,5, 312 625 707 968 969, b c cs d l v,6
4maj_5min_5maj_5maj_5maj_,False,0,False,False,19,5, 1045 294 656 728 927, 85, b c iv lv p v vc,.maj_4.maj_5.min_5.maj_5.maj,19,5, 1045 294 656 728 927, b c iv lv p v vc,5
2min_5min_5maj_7min_5maj_,False,0,False,False,18,6, 1032 228 412 627 663 981, 275, b c d i o p u v,.min_5.min_5.maj_7.min_5.maj,18,6, 1032 228 412 627 663 981, b c d i o p u v,5
2min_10maj_,False,0,False,False,129,30, 100 1052 1061 1073 1124 1273 1276 196 239 246 294 307 320 479 481 528 542 608 62 621 629 797 812 847 889 932 94 945 963 978, 70 246, b c cb cd d i ic iv l ld lv o od p pc s sl t u ub uv v vc vd vl vp,.min_10.maj_2.min_10.maj_2.min_10.maj,108,22, 100 1073 1124 1276 239 294 307 320 481 528 542 608 62 621 629 797 812 847 889 945 963 978, b c cd d i ic iv l ld lv o od p pc s sl t u uv v vc vd vl vp,6
2min_10maj_,False,0,False,False,129,30, 100 1052 1061 1073 1124 1273 1276 196 239 246 294 307 320 479 481 528 542 608 62 621 629 797 812 847 889 932 94 945 963 978, 70 246, b c cb cd d i ic iv l ld lv o od p pc s sl t u ub uv v vc vd vl vp,.maj_2.min_10.maj_2.min_10.maj,21,10, 1052 1061 1273 196 246 479 528 542 932 94, b c cb cd d i ic iv l ld lv o od p pc s sl t u ub uv v vc vd vl vp,5
7mct_7mct_10mct_,False,0,False,False,15,4, 414 464 567 701, 227, b bv c cd d v,.mct_10.mct_7.mct_7.mct_10.mct,15,4, 414 464 567 701, b bv c cd d v,5
5maj_5maj_7maj_7maj_5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,36,21, 1006 1034 1054 1116 1141 1281 149 169 191 23 457 559 59 787 788 798 802 809 864 875 993, 116 179 202, b c d l o t tv u v,.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,17,10, 1006 1116 1281 149 457 559 787 802 809 864, b c d l o u v,11
5maj_5maj_7maj_7maj_5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,36,21, 1006 1034 1054 1116 1141 1281 149 169 191 23 457 559 59 787 788 798 802 809 864 875 993, 116 179 202, b c d l o t tv u v,.maj_7.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj,13,9, 1034 1054 1116 1141 191 23 788 875 993, c d o t u v,10
5maj_5maj_7maj_7maj_5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,36,21, 1006 1034 1054 1116 1141 1281 149 169 191 23 457 559 59 787 788 798 802 809 864 875 993, 116 179 202, b c d l o t tv u v,.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_5.maj_7.maj,6,5, 169 457 59 798 802, b c d l o tv u v,10
2maj_10maj_7maj_7maj_10maj_,False,0,False,False,20,10, 1089 1265 291 512 53 706 71 75 762 901, 26, c i l o u uv v,.maj_10.maj_2.maj_10.maj_7.maj_7.maj_10.maj,20,10, 1089 1265 291 512 53 706 71 75 762 901, c i l o u uv v,7
7min_10maj_10maj_11min_10min_,False,0,False,False,26,4, 1234 182 540 716, 244, b c i s v,.min_10.maj_10.maj_11.min_10.min,26,4, 1234 182 540 716, b c i s v,5
5min_7min_,False,0,False,False,36,14, 1101 1182 1269 195 239 25 300 478 531 614 637 683 811 958, 276 277 278 284 285, b bl bv c ct d i iv l p sv t v vc vp,.min_5.min_7.min_5.min_7.min_5.min_7.min_5.min_7.min_5.min,16,5, 1101 195 25 811 958, c d i l v vp,10
5min_7min_,False,0,False,False,36,14, 1101 1182 1269 195 239 25 300 478 531 614 637 683 811 958, 276 277 278 284 285, b bl bv c ct d i iv l p sv t v vc vp,.min_5.min_7.min_5.min_7.min_5.min_7.min_5.min,6,6, 239 300 531 614 683 811, b bv c d i iv l p t v vp,8
5min_7min_,False,0,False,False,36,14, 1101 1182 1269 195 239 25 300 478 531 614 637 683 811 958, 276 277 278 284 285, b bl bv c ct d i iv l p sv t v vc vp,.min_7.min_5.min_7.min_5.min_7.min_5.min,6,4, 1182 239 531 637, b bv c ct d i iv l p t v vp,7
5min_7min_,False,0,False,False,36,14, 1101 1182 1269 195 239 25 300 478 531 614 637 683 811 958, 276 277 278 284 285, b bl bv c ct d i iv l p sv t v vc vp,.min_5.min_7.min_5.min_7.min_5.min,8,6, 1269 195 25 478 811 958, b bl bv c ct d i iv l p sv t v vc vp,6
0maj_0mct_0maj_7maj_5maj_0mct_,False,0,False,False,18,6, 182 234 348 461 711 864, 144, c l pc u uv v,.maj_5.maj_0.mct_0.maj_0.mct_0.maj,18,6, 182 234 348 461 711 864, c l pc u uv v,6
5maj_7maj_,False,0,False,False,39,20, 1100 1113 1117 1135 1139 203 23 234 330 347 391 403 452 50 559 619 668 674 830 969, 2, c iv v vu,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj,39,20, 1100 1113 1117 1135 1139 203 23 234 330 347 391 403 452 50 559 619 668 674 830 969, c iv v vu,13
2maj_2min_10maj_2min_10maj_10maj_,False,0,False,False,39,11, 1173 134 150 478 51 608 62 629 749 889 945, 27 55 71 245, c d i l p u v,.maj_2.min_10.maj_2.min_10.maj_10.maj_2.maj,22,6, 150 51 608 629 749 889, c i l p u v,7
2maj_2min_10maj_2min_10maj_10maj_,False,0,False,False,39,11, 1173 134 150 478 51 608 62 629 749 889 945, 27 55 71 245, c d i l p u v,.maj_10.maj_2.maj_2.min_10.maj_2.min_10.maj,3,2, 134 62, c i l u v,7
2maj_2min_10maj_2min_10maj_10maj_,False,0,False,False,39,11, 1173 134 150 478 51 608 62 629 749 889 945, 27 55 71 245, c d i l p u v,.min_10.maj_2.min_10.maj_10.maj_2.maj,8,3, 1173 608 889, c d i l p u v,6
2maj_2min_10maj_2min_10maj_10maj_,False,0,False,False,39,11, 1173 134 150 478 51 608 62 629 749 889 945, 27 55 71 245, c d i l p u v,.maj_2.maj_2.min_10.maj_2.min_10.maj,6,2, 478 945, c i l u v,6
2maj_5maj_5maj_7maj_5maj_7maj_5maj_7maj_5maj_,False,0,False,False,13,7, 1208 246 30 403 417 468 477, 119 181, c cb l to tv v,.maj_5.maj_7.maj_5.maj_7.maj_5.maj_7.maj_5.maj_2.maj_5.maj_5.maj,13,7, 1208 246 30 403 417 468 477, c cb l to tv v,11
0maj_0mct_0maj_7maj_5mct_,False,0,False,False,22,7, 236 421 469 507 518 813 894, 153, b c d l s u v,.maj_5.mct_0.maj_0.mct_0.maj,22,7, 236 421 469 507 518 813 894, b c d l s u v,5
2maj_7min_3maj_,False,0,False,False,15,5, 1031 525 553 663 990, 47 48 222 263, c d l o p u v,.min_3.maj_2.maj_7.min_3.maj_2.maj_7.min_3.maj_2.maj,11,2, 525 663, c d l v,9
2maj_7min_3maj_,False,0,False,False,15,5, 1031 525 553 663 990, 47 48 222 263, c d l o p u v,.maj_2.maj_7.min_3.maj_2.maj,4,3, 1031 553 990, c d l o p u v,5
0maj_7maj_5maj_0mct_,False,0,False,False,34,13, 1116 1234 1269 182 229 245 354 547 56 588 68 864 950, 143 165, c d h iv l p s u v,.maj_7.maj_5.maj_0.mct_0.maj,10,5, 1116 1234 245 68 864, c d iv l p v,5
0maj_7maj_5maj_0mct_,False,0,False,False,34,13, 1116 1234 1269 182 229 245 354 547 56 588 68 864 950, 143 165, c d h iv l p s u v,.maj_5.maj_0.mct_0.maj,24,10, 1234 1269 182 229 354 547 56 588 68 950, c d h iv l p s u v,4
2maj_5maj_9min_3maj_9min_8maj_,False,0,False,False,19,7, 217 401 598 616 617 749 902, 14 255, c o p t v vc vt,.min_3.maj_9.min_8.maj_2.maj_5.maj_9.min,16,5, 217 598 616 617 749, c o t v,7
2maj_5maj_9min_3maj_9min_8maj_,False,0,False,False,19,7, 217 401 598 616 617 749 902, 14 255, c o p t v vc vt,.maj_9.min_3.maj_9.min_8.maj_2.maj_5.maj,3,2, 401 902, c p v vc vt,7
2min_3maj_7maj_5maj_7maj_,False,0,False,False,20,4, 1051 1064 160 492, 74 112 162 176, c cd cl cv d iv l lc v,.maj_7.maj_5.maj_7.maj_2.min_3.maj_7.maj_5.maj_7.maj,11,2, 1064 492, c cl cv d l lc v,9
2min_3maj_7maj_5maj_7maj_,False,0,False,False,20,4, 1051 1064 160 492, 74 112 162 176, c cd cl cv d iv l lc v,.maj_7.maj_2.min_3.maj_7.maj_5.maj_7.maj,8,2, 160 492, c cl cv d iv l lc v,7
2min_3maj_7maj_5maj_7maj_,False,0,False,False,20,4, 1051 1064 160 492, 74 112 162 176, c cd cl cv d iv l lc v,.maj_2.min_3.maj_7.maj_5.maj_7.maj,1,1, 1051, c cd cl cv d iv l lc v,6
1maj_4min_7min_,False,0,False,False,15,3, 227 481 978, 86 253, c i l o t,.min_1.maj_4.min_7.min_1.maj_4.min_7.min_1.maj,15,3, 227 481 978, c i l o t,8
2maj_5maj_7maj_5maj_7maj_5maj_5maj_,False,0,False,False,9,7, 1245 130 167 249 308 500 891, 180, c l lv t u v,.maj_7.maj_5.maj_7.maj_5.maj_5.maj_2.maj_5.maj,9,7, 1245 130 167 249 308 500 891, c l lv t u v,8
2maj_5maj_5maj_2maj_5maj_7maj_10maj_,False,0,False,False,17,9, 1104 1143 1190 19 217 387 474 71 915, 29, b c o pc t u v,.maj_10.maj_2.maj_5.maj_5.maj_2.maj_5.maj,17,9, 1104 1143 1190 19 217 387 474 71 915, b c o pc t u v,7
2maj_10maj_7maj_7maj_10maj_7maj_9min_8maj_,False,0,False,False,8,2, 705 992, 22 39 40 41 52 197 210 211 213 237, c d i,.maj_10.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj_10.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj,4,1, 705, c d,17
2maj_10maj_7maj_7maj_10maj_7maj_9min_8maj_,False,0,False,False,8,2, 705 992, 22 39 40 41 52 197 210 211 213 237, c d i,.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj_10.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj,1,1, 705, c d i,16
2maj_10maj_7maj_7maj_10maj_7maj_9min_8maj_,False,0,False,False,8,2, 705 992, 22 39 40 41 52 197 210 211 213 237, c d i,.maj_10.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj,1,1, 992, c d i,9
2maj_10maj_7maj_7maj_10maj_7maj_9min_8maj_,False,0,False,False,8,2, 705 992, 22 39 40 41 52 197 210 211 213 237, c d i,.maj_7.maj_9.min_8.maj_2.maj_10.maj_7.maj_7.maj,2,2, 705 992, c d i,8
0dim_3dim_7maj_4min_10min_3min_7maj_9maj_5min_10maj_2min_,False,0,False,False,10,1, 517, 73, d l s v,.maj_2.min_0.dim_3.dim_7.maj_4.min_10.min_3.min_7.maj_9.maj_5.min,10,1, 517, d l s v,11
2maj_5maj_7maj_2min_8maj_,False,0,False,False,8,2, 1258 572, 65 68 111 163 239, b c d i,.maj_7.maj_2.min_8.maj_2.maj_5.maj_7.maj_2.min_8.maj_2.maj_5.maj,5,2, 1258 572, b c d i,11
2maj_5maj_7maj_2min_8maj_,False,0,False,False,8,2, 1258 572, 65 68 111 163 239, b c d i,.maj_2.min_8.maj_2.maj_5.maj_7.maj_2.min_8.maj_2.maj_5.maj,3,1, 572, b c d i,10
2maj_5maj_7maj_10maj_,False,0,False,False,59,14, 1142 1289 150 183 198 258 300 349 385 6 656 794 81 821, 30 31 32 61 62 63 64 106 107 108 219, b c cd cl co cs cv d i ic iv l o od t u uv v,.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj,7,5, 1289 150 794 81 821, c d o v,19
2maj_5maj_7maj_10maj_,False,0,False,False,59,14, 1142 1289 150 183 198 258 300 349 385 6 656 794 81 821, 30 31 32 61 62 63 64 106 107 108 219, b c cd cl co cs cv d i ic iv l o od t u uv v,.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,8,3, 150 6 81, c cl cs cv d iv o od uv v,15
2maj_5maj_7maj_10maj_,False,0,False,False,59,14, 1142 1289 150 183 198 258 300 349 385 6 656 794 81 821, 30 31 32 61 62 63 64 106 107 108 219, b c cd cl co cs cv d i ic iv l o od t u uv v,.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,13,5, 150 198 300 81 821, c cl cs cv d i ic iv l o od u uv v,12
2maj_5maj_7maj_10maj_,False,0,False,False,59,14, 1142 1289 150 183 198 258 300 349 385 6 656 794 81 821, 30 31 32 61 62 63 64 106 107 108 219, b c cd cl co cs cv d i ic iv l o od t u uv v,.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,11,4, 1289 198 300 656, c cl cs cv d i ic iv l o od u uv v,11
2maj_5maj_7maj_10maj_,False,0,False,False,59,14, 1142 1289 150 183 198 258 300 349 385 6 656 794 81 821, 30 31 32 61 62 63 64 106 107 108 219, b c cd cl co cs cv d i ic iv l o od t u uv v,.maj_5.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,5,1, 1142, c cl cs cv d i ic iv l o od u uv v,10
2maj_5maj_7maj_10maj_,False,0,False,False,59,14, 1142 1289 150 183 198 258 300 349 385 6 656 794 81 821, 30 31 32 61 62 63 64 106 107 108 219, b c cd cl co cs cv d i ic iv l o od t u uv v,.maj_7.maj_10.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,12,8, 183 258 349 385 6 656 794 821, c cd cl cs cv d i ic iv l o od t u uv v,9
2maj_5maj_7maj_10maj_,False,0,False,False,59,14, 1142 1289 150 183 198 258 300 349 385 6 656 794 81 821, 30 31 32 61 62 63 64 106 107 108 219, b c cd cl co cs cv d i ic iv l o od t u uv v,.maj_2.maj_5.maj_7.maj_10.maj_2.maj_5.maj,3,3, 1289 6 656, b c cd cl co cs cv d i ic iv l o od t u uv v,7
3maj_7maj_7maj_7maj_,False,0,False,False,35,12, 1034 114 1201 1246 206 22 451 465 53 601 655 675, 190 198, b c d l o r s v,.maj_7.maj_7.maj_7.maj_3.maj_7.maj,23,7, 1034 206 22 451 465 53 655, b c d l o v,6
3maj_7maj_7maj_7maj_,False,0,False,False,35,12, 1034 114 1201 1246 206 22 451 465 53 601 655 675, 190 198, b c d l o r s v,.maj_7.maj_7.maj_3.maj_7.maj,12,6, 114 1201 1246 22 601 675, b c d l o r s v,5
3maj_9min_,False,0,False,False,41,18, 101 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 617 670 818 920, 8 9 10 11 12 13 257 258 259 260 261, c co d i iv o od u v vp,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,9,6, 112 1270 310 400 404 920, c d i o v,16
3maj_9min_,False,0,False,False,41,18, 101 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 617 670 818 920, 8 9 10 11 12 13 257 258 259 260 261, c co d i iv o od u v vp,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,2,2, 1020 920, c co d i o v,12
3maj_9min_,False,0,False,False,41,18, 101 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 617 670 818 920, 8 9 10 11 12 13 257 258 259 260 261, c co d i iv o od u v vp,.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,2,2, 549 818, c co d i o od v,11
3maj_9min_,False,0,False,False,41,18, 101 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 617 670 818 920, 8 9 10 11 12 13 257 258 259 260 261, c co d i iv o od u v vp,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,3,3, 1020 543 617, c co d i o od v,10
3maj_9min_,False,0,False,False,41,18, 101 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 617 670 818 920, 8 9 10 11 12 13 257 258 259 260 261, c co d i iv o od u v vp,.min_3.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,2,2, 250 3, c co d i o od v,9
3maj_9min_,False,0,False,False,41,18, 101 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 617 670 818 920, 8 9 10 11 12 13 257 258 259 260 261, c co d i iv o od u v vp,.maj_9.min_3.maj_9.min_3.maj_9.min_3.maj_9.min,7,5, 1292 228 310 390 818, c co d i o od v,8
3maj_9min_,False,0,False,False,41,18, 101 1020 112 1270 1292 228 250 3 310 390 400 404 543 549 617 670 818 920, 8 9 10 11 12 13 257 258 259 260 261, c co d i iv o od u v vp,.maj_9.min_3.maj_9.min_3.maj_9.min,16,10, 101 1020 112 228 3 390 400 549 617 670, c co d i iv o od u v vp,6
2maj_5maj_5maj_5maj_7maj_,False,0,False,False,17,8, 1043 1054 133 220 241 671 969 974, 60, c h l p v,.maj_2.maj_5.maj_5.maj_5.maj_7.maj,17,8, 1043 1054 133 220 241 671 969 974, c h l p v,6
5maj_5maj_5maj_5maj_7maj_9min_,False,0,False,False,10,4, 112 312 711 950, 105, bv c p v vc vt,.maj_5.maj_7.maj_9.min_5.maj_5.maj_5.maj,10,4, 112 312 711 950, bv c p v vc vt,7
2min_10maj_5maj_9min_10maj_,False,0,False,False,10,7, 1140 217 270 320 481 528 947, 24, b c cv d u v,.maj_9.min_10.maj_2.min_10.maj,10,7, 1140 217 270 320 481 528 947, b c cv d u v,5
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,15,6, 1024 1107 1110 149 678 941, c l o t v vo vu,11
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_7.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,1,1, 809, c l o t v vo vu,10
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj,4,4, 1102 1107 809 853, b c d l o s t v vo vu,9
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_7.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj,2,2, 678 941, c co d l lu lv o t u v vc vd vl vu,9
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_5.maj_5.maj_7.maj_7.maj_5.maj_7.maj_5.maj,4,2, 457 570, c co d l lu lv o t u v vc vd vl vu,8
5maj_5maj_7maj_7maj_5maj_7maj_,False,0,False,False,79,38, 1024 1034 1055 1102 1107 1110 1116 1240 1246 126 149 153 229 244 290 39 399 451 452 456 457 53 570 640 678 71 787 798 809 822 847 853 889 894 941 952 956 991, 101 115 127 128 171 178 203 204 205, b c co cv d i l lc lu lv o p s t u ul v vc vd vl vo vu,.maj_7.maj_7.maj_5.maj_7.maj_5.maj_5.maj_7.maj,5,5, 1034 1116 126 153 39, b c d l o t v,8
